beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.42,0.061,0.0005,0.016,12.871550193572194,2.2807679481856318,0.46887839652803964,1.8220484014281127e-05,8.251595156275172,7.296147295864638,0.15687998895561994
4.75,4.2,0.42,0.061,0.0005,0.016999999999999998,12.872886033307845,2.2822747653035336,0.5141901640739681,1.8831503543011077e-05,8.251595156275172,7.296147295494789,0.17646488245341374
4.75,4.2,0.42,0.061,0.0005,0.018,12.874223206061108,2.2837968887246807,0.5596400282945291,1.9476900002350465e-05,8.251595156275172,7.296147295785627,0.20055394678236488
4.75,4.2,0.42,0.061,0.00075,0.01,12.86376756272669,2.270627968254194,0.2000928663117475,1.354214618670517e-05,8.251595156275172,7.2961472960960565,0.16234541667565808
4.75,4.2,0.42,0.061,0.00075,0.011,12.86509541333622,2.2720434427084615,0.24292659829787538,1.3947176009767356e-05,8.251595156275172,7.296147295900677,0.15465009767092555
4.75,4.2,0.42,0.061,0.00075,0.012,12.866424589143298,2.273474339765766,0.2867947997581728,1.4386513835076397e-05,8.251595156275172,7.29614729616655,0.15070362298179532
4.75,4.2,0.42,0.061,0.00075,0.013,12.867755091423938,2.2749206416027814,0.33128658485924584,1.4860172136055196e-05,8.251595156275172,7.296147295824077,0.1507690066331205
4.75,4.2,0.42,0.061,0.00075,0.013999999999999999,12.86908692164307,2.2763823302288406,0.3761805793930575,1.5368163166126856e-05,8.251595156275172,7.296147296619363,0.15502597581625638
4.75,4.2,0.42,0.061,0.00075,0.015,12.870420080958224,2.2778593874878132,0.42134806812677605,1.5910498958343015e-05,8.251595156275172,7.296147296107541,0.1636091165458846
4.75,4.2,0.42,0.061,0.00075,0.016,12.871754570829967,2.27935179506009,0.46670949084114555,1.64871913257824e-05,8.251595156275172,7.296147296246098,0.1766248997918361
4.75,4.2,0.42,0.061,0.00075,0.016999999999999998,12.873090392503,2.2808595344641356,0.5122131712660457,1.7098251860880355e-05,8.251595156275172,7.296147296097438,0.19416005349890175
4.75,4.2,0.42,0.061,0.00075,0.018,12.874427547314122,2.282382587058521,0.5578241484251732,1.7743691935698594e-05,8.251595156275172,7.296147296148232,0.2162861085763477
